country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",17-04-2026 19:00,28.3153,76.9143,OZONE,21,103,79
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",17-04-2026 19:00,30.7057778,76.85318056,NO2,22,25,24
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",17-04-2026 19:00,29.432304,76.972765,NH3,NA,NA,NA
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",17-04-2026 19:00,22.320153,73.216285,CO,74,105,79
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",17-04-2026 19:00,20.362421,72.918013,NH3,3,5,4
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",17-04-2026 19:00,22.969611,72.6435,NH3,10,29,22
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",17-04-2026 19:00,28.6701,76.9254,PM10,104,122,112
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",17-04-2026 19:00,28.6701,76.9254,CO,46,50,48
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",17-04-2026 19:00,28.3419248,77.319699,CO,1,112,41
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",17-04-2026 19:00,28.422681,77.148944,NO2,19,75,38
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",17-04-2026 19:00,28.422681,77.148944,CO,42,96,57
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",17-04-2026 19:00,28.422681,77.148944,OZONE,12,94,78
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",17-04-2026 19:00,28.4501238,77.0263051,SO2,2,8,5
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",17-04-2026 19:00,29.14056,75.744941,PM2.5,5,48,17
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",17-04-2026 19:00,29.14056,75.744941,NO2,31,33,32
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",17-04-2026 19:00,29.14056,75.744941,NH3,13,13,13
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",17-04-2026 19:00,29.14056,75.744941,SO2,2,24,13
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",17-04-2026 19:00,28.39072,77.30059,NO2,24,26,25
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",17-04-2026 19:00,28.39072,77.30059,SO2,8,8,8
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",17-04-2026 19:00,28.39072,77.30059,OZONE,13,19,15
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",17-04-2026 19:00,28.376058,77.315741,PM2.5,120,500,387
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",17-04-2026 19:00,28.376058,77.315741,PM10,NA,NA,NA
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",17-04-2026 19:00,28.376058,77.315741,SO2,3,106,11
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",17-04-2026 19:00,28.4417,77.3217,PM2.5,54,87,67
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",17-04-2026 19:00,28.4417,77.3217,NO2,36,38,37
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",17-04-2026 19:00,28.593883,76.270653,SO2,10,11,10
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",17-04-2026 19:00,28.2068,76.7997,PM2.5,58,307,152
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",17-04-2026 19:00,28.2068,76.7997,NH3,9,26,19
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",17-04-2026 19:00,28.2068,76.7997,OZONE,10,72,57
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",17-04-2026 19:00,28.52123,76.37138,CO,22,38,33
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",17-04-2026 19:00,29.0272,77.0621,CO,40,79,53
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",17-04-2026 19:00,30.943887,76.801991,NH3,2,4,3
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",17-04-2026 19:00,28.360699,76.93609,PM2.5,NA,NA,NA
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",17-04-2026 19:00,28.360699,76.93609,NO2,NA,NA,NA
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",17-04-2026 19:00,28.060249,76.113115,PM2.5,86,271,183
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",17-04-2026 19:00,28.060249,76.113115,OZONE,12,61,31
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",17-04-2026 19:00,29.6953,77.0027,OZONE,1,47,37
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",17-04-2026 19:00,29.966942,76.875879,PM10,132,205,173
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",17-04-2026 19:00,28.39072,77.30059,PM2.5,97,106,101
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",17-04-2026 19:00,16.802639,75.722694,SO2,3,3,3
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",17-04-2026 19:00,16.7602,77.1428,PM10,92,140,113
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",17-04-2026 19:00,11.875,75.3732,CO,14,16,15
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",17-04-2026 19:00,8.8787,76.6073,PM2.5,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",17-04-2026 19:00,8.5637,76.8865,PM10,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",17-04-2026 19:00,8.5149093,76.9435879,SO2,13,22,17
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",17-04-2026 19:00,10.5324,76.2159,PM10,67,84,77
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",17-04-2026 19:00,10.5324,76.2159,CO,9,18,16
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",17-04-2026 19:00,10.5324,76.2159,OZONE,29,29,29
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",17-04-2026 19:00,23.264759,77.381568,NH3,6,7,7
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",17-04-2026 19:00,23.264759,77.381568,CO,16,45,19
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",17-04-2026 19:00,23.264759,77.381568,OZONE,24,86,71
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",17-04-2026 19:00,23.210494,77.425409,CO,1,93,20
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",17-04-2026 19:00,23.233584,77.400574,SO2,8,30,18
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",17-04-2026 19:00,22.9682591,76.064118,NO2,70,116,91
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",17-04-2026 19:00,22.9682591,76.064118,SO2,8,14,10
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",17-04-2026 19:00,13.428828,77.731418,PM2.5,48,83,63
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",17-04-2026 19:00,13.428828,77.731418,NH3,1,1,1
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",17-04-2026 19:00,15.459706,75.008381,NO2,28,29,28
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",17-04-2026 19:00,15.459706,75.008381,SO2,5,8,7
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",17-04-2026 19:00,15.459706,75.008381,OZONE,40,41,40
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",17-04-2026 19:00,15.3714823,75.1160168,PM2.5,NA,NA,NA
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",17-04-2026 19:00,15.3714823,75.1160168,SO2,NA,NA,NA
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17-04-2026 19:00,17.336318,76.847397,NO2,10,17,15
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17-04-2026 19:00,17.336318,76.847397,NH3,2,4,3
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",17-04-2026 19:00,13.003872,77.664217,NH3,4,4,4
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",17-04-2026 19:00,13.003872,77.664217,CO,30,56,50
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",17-04-2026 19:00,12.921418,77.502466,NO2,20,26,26
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",17-04-2026 19:00,13.0246342,77.5080115,CO,36,44,40
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",17-04-2026 19:00,13.0246342,77.5080115,OZONE,26,27,26
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",17-04-2026 19:00,12.917348,77.622813,NO2,8,27,13
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",17-04-2026 19:00,11.55358,76.55521,NH3,1,2,2
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",17-04-2026 19:00,11.55358,76.55521,SO2,NA,NA,NA
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",17-04-2026 19:00,11.55358,76.55521,OZONE,13,29,28
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",17-04-2026 19:00,23.80569,86.44268,OZONE,NA,NA,NA
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",17-04-2026 19:00,23.707909,86.41467,PM10,44,334,101
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",17-04-2026 19:00,16.172806,75.659694,SO2,7,7,7
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",17-04-2026 19:00,16.172806,75.659694,OZONE,12,12,12
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",17-04-2026 19:00,15.888653,74.541751,OZONE,18,20,19
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",17-04-2026 19:00,12.9352049,77.6814488,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",17-04-2026 19:00,13.029152,77.585901,OZONE,51,241,163
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",17-04-2026 19:00,12.938539,77.5901,PM10,76,124,98
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",17-04-2026 19:00,12.938539,77.5901,NH3,2,4,3
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",17-04-2026 19:00,12.938539,77.5901,CO,10,30,13
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",17-04-2026 19:00,12.920984,77.584908,PM10,77,153,108
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",17-04-2026 19:00,12.920984,77.584908,CO,3,54,23
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",17-04-2026 19:00,12.7816279,77.6299145,NO2,17,19,18
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",17-04-2026 19:00,12.7816279,77.6299145,NH3,3,3,3
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17-04-2026 19:00,17.336318,76.847397,OZONE,11,13,12
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",17-04-2026 19:00,12.733409,77.298051,NH3,2,5,3
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",17-04-2026 19:00,12.733409,77.298051,CO,14,30,18
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",17-04-2026 19:00,13.94,75.555917,CO,18,36,26
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",17-04-2026 19:00,16.802639,75.722694,PM2.5,29,31,30
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",17-04-2026 19:00,13.029152,77.585901,PM2.5,37,96,65
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",17-04-2026 19:00,13.029152,77.585901,PM10,66,132,97
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC",17-04-2026 19:00,34.031606,75.009712,PM2.5,10,59,30
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC",17-04-2026 19:00,34.031606,75.009712,NO2,10,21,15
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",17-04-2026 19:00,23.1633321,75.800225,CO,22,44,22
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",17-04-2026 19:00,19.10122,74.73339,CO,11,110,29
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",17-04-2026 19:00,20.719516,77.000253,CO,18,61,19
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",17-04-2026 19:00,19.215784,73.199781,NH3,3,9,5
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",17-04-2026 19:00,19.215784,73.199781,OZONE,1,41,37
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",17-04-2026 19:00,20.9402359,77.7895248,NO2,7,39,17
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",17-04-2026 19:00,20.939198,77.765701,PM2.5,47,98,68
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",17-04-2026 19:00,20.939198,77.765701,NH3,2,8,3
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",17-04-2026 19:00,19.87562,75.38731,PM10,40,109,82
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",17-04-2026 19:00,19.309073,73.057223,NO2,12,29,19
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",17-04-2026 19:00,19.786089,72.757971,PM2.5,56,58,57
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",17-04-2026 19:00,19.9629,79.298714,NO2,32,48,36
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",17-04-2026 19:00,19.9629,79.298714,NH3,NA,NA,NA
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",17-04-2026 19:00,19.9775302,79.2337086,NH3,1,4,2
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",17-04-2026 19:00,19.9775302,79.2337086,SO2,NA,NA,NA
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",17-04-2026 19:00,20.918946,74.776388,NO2,3,24,12
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",17-04-2026 19:00,20.918946,74.776388,SO2,1,11,8
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",17-04-2026 19:00,19.2268427,73.0788456,CO,9,36,12
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",17-04-2026 19:00,22.7524,75.8872,SO2,20,30,26
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",17-04-2026 19:00,22.678,75.8559,NO2,18,26,20
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",17-04-2026 19:00,22.7084,75.8815,PM2.5,25,133,57
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",17-04-2026 19:00,22.7084,75.8815,CO,29,67,31
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",17-04-2026 19:00,23.163174,79.973061,NO2,9,14,10
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",17-04-2026 19:00,23.163174,79.973061,CO,12,35,17
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",17-04-2026 19:00,23.142888,79.916147,PM10,69,156,107
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",17-04-2026 19:00,23.142888,79.916147,CO,28,111,32
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",17-04-2026 19:00,26.203442,78.193251,NH3,2,5,4
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",17-04-2026 19:00,26.203442,78.193251,OZONE,69,168,82
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",17-04-2026 19:00,26.259242,78.216432,OZONE,30,162,153
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",17-04-2026 19:00,26.200388,78.147714,PM2.5,25,213,94
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",17-04-2026 19:00,26.200388,78.147714,NO2,35,141,53
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",17-04-2026 19:00,22.7289,75.8076,PM10,46,147,84
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",17-04-2026 19:00,22.431,75.5213,PM2.5,28,113,66
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",17-04-2026 19:00,19.710842,77.151824,OZONE,37,218,192
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",17-04-2026 19:00,21.001264,75.565602,SO2,5,21,10
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",17-04-2026 19:00,16.6870449,74.2505872,SO2,2,32,7
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",17-04-2026 19:00,16.7143745,74.2426398,PM2.5,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",17-04-2026 19:00,16.7143745,74.2426398,OZONE,33,91,66
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",17-04-2026 19:00,18.39963,76.57452,PM2.5,33,85,67
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",17-04-2026 19:00,20.555712,74.529236,NO2,6,40,19
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",17-04-2026 19:00,20.555712,74.529236,SO2,1,25,9
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",17-04-2026 19:00,19.296481,72.840923,PM2.5,NA,NA,NA
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",17-04-2026 19:00,19.296481,72.840923,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",17-04-2026 19:00,19.065931,72.862131,PM10,56,107,76
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",17-04-2026 19:00,19.065931,72.862131,CO,6,14,10
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",17-04-2026 19:00,19.065931,72.862131,OZONE,1,54,41
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",17-04-2026 19:00,23.838586,78.759431,NO2,10,57,22
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",17-04-2026 19:00,24.10897,82.64558,SO2,39,85,59
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",17-04-2026 19:00,23.1633321,75.800225,PM2.5,62,187,105
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",17-04-2026 19:00,23.1633321,75.800225,SO2,4,18,10
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",17-04-2026 19:00,23.218135,79.95777,CO,26,112,34
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",17-04-2026 19:00,23.50016,80.23284,NO2,21,34,27
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",17-04-2026 19:00,22.624758,75.675238,PM2.5,31,164,73
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",17-04-2026 19:00,22.624758,75.675238,OZONE,63,144,129
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",17-04-2026 19:00,19.16485,73.23409,NH3,4,9,7
India,Maharashtra,Beed,"Bir, Beed - MPCB",17-04-2026 19:00,18.988474,75.753873,PM2.5,NA,NA,NA
India,Maharashtra,Beed,"Bir, Beed - MPCB",17-04-2026 19:00,18.988474,75.753873,CO,26,101,36
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",17-04-2026 19:00,18.459883,73.852193,OZONE,7,107,69
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",17-04-2026 19:00,18.45445,73.854155,NO2,11,44,27
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",17-04-2026 19:00,18.45445,73.854155,SO2,2,3,3
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",17-04-2026 19:00,18.57304,73.927715,PM2.5,14,85,50
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",17-04-2026 19:00,18.57304,73.927715,CO,2,125,32
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",17-04-2026 19:00,18.536457,73.805454,OZONE,1,58,42
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",17-04-2026 19:00,18.530085,73.849598,SO2,20,77,45
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",17-04-2026 19:00,18.547056,73.826908,NO2,8,40,24
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",17-04-2026 19:00,16.5038,74.3623,PM2.5,18,61,42
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",17-04-2026 19:00,20.0073285,73.7762427,NH3,3,3,3
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",17-04-2026 19:00,20.0073285,73.7762427,SO2,2,13,11
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",17-04-2026 19:00,20.021503,73.813844,NO2,1,15,6
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",17-04-2026 19:00,20.021503,73.813844,CO,14,26,16
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",17-04-2026 19:00,20.021503,73.813844,OZONE,18,74,66
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",17-04-2026 19:00,19.95022,73.73148,PM2.5,48,88,64
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",17-04-2026 19:00,19.95022,73.73148,SO2,4,19,13
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",17-04-2026 19:00,19.9591346,73.7788008,NO2,8,28,14
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",17-04-2026 19:00,19.090337,73.014232,NH3,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",17-04-2026 19:00,19.1135051,73.008978,SO2,17,19,18
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",17-04-2026 19:00,18.91,72.82,PM10,7,34,17
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",17-04-2026 19:00,19.04946,72.923,NO2,9,28,16
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",17-04-2026 19:00,19.04946,72.923,SO2,2,5,3
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",17-04-2026 19:00,19.083694,72.920967,NO2,2,25,15
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",17-04-2026 19:00,19.083694,72.920967,NH3,6,24,11
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",17-04-2026 19:00,19.215859,72.831718,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",17-04-2026 19:00,19.0632143,72.8456324,PM10,39,101,69
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",17-04-2026 19:00,19.0632143,72.8456324,OZONE,1,52,36
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",17-04-2026 19:00,19.1653323,72.922099,PM2.5,2,69,19
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",17-04-2026 19:00,19.23241,72.86895,CO,26,58,36
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",17-04-2026 19:00,19.23241,72.86895,OZONE,5,80,72
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",17-04-2026 19:00,19.2243333,72.8658113,PM2.5,23,63,37
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",17-04-2026 19:00,19.2243333,72.8658113,CO,12,18,14
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",17-04-2026 19:00,18.9767,72.838,OZONE,4,43,34
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",17-04-2026 19:00,19.11074,72.86084,SO2,1,19,6
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",17-04-2026 19:00,19.0364585,72.8954371,PM10,49,101,74
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",17-04-2026 19:00,19.10078,72.87462,NO2,25,26,26
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",17-04-2026 19:00,19.0863,72.8888,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",17-04-2026 19:00,19.0863,72.8888,OZONE,28,29,29
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",17-04-2026 19:00,19.19709,72.82204,PM2.5,8,83,35
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",17-04-2026 19:00,19.19709,72.82204,NO2,25,48,32
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",17-04-2026 19:00,19.19709,72.82204,CO,32,48,38
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",17-04-2026 19:00,18.96702,72.84214,PM2.5,40,81,56
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",17-04-2026 19:00,19.1878657,72.8304069,SO2,2,6,4
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",17-04-2026 19:00,18.897756,72.81332,PM10,47,125,76
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",17-04-2026 19:00,18.897756,72.81332,CO,8,34,26
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",17-04-2026 19:00,19.000084,72.85673,PM2.5,10,81,33
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",17-04-2026 19:00,19.060498,72.923356,PM2.5,16,60,36
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",17-04-2026 19:00,19.060498,72.923356,OZONE,2,43,27
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",17-04-2026 19:00,19.000083,72.813993,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",17-04-2026 19:00,19.000083,72.813993,CO,12,66,51
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",17-04-2026 19:00,19.047,72.8746,NH3,7,7,7
